Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","02910","Natural honey","2022","2022","7021","Annual value","USD","4345","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0117","Oats","2022","2022","7021","Annual value","USD","154.4","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","7021","Annual value","USD","286.3","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","7021","Annual value","USD","2571.1","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","01349.10","Other pome fruits","2022","2022","7021","Annual value","USD","740.2","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","01709.90","Other pulses n.e.c.","2022","2022","7021","Annual value","USD","294.4","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","01349.20","Other stone fruits","2022","2022","7021","Annual value","USD","921.9","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","01290.90","Other vegetables, fresh n.e.c.","2022","2022","7021","Annual value","USD","271.9","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","01705","Peas, dry","2022","2022","7021","Annual value","USD","270.5","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","01510","Potatoes","2022","2022","7021","Annual value","USD","275.4","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","01443","Rape or colza seed","2022","2022","7021","Annual value","USD","471.3","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2022","2022","7021","Annual value","USD","481.6","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0113","Rice","2022","2022","7021","Annual value","USD","393.8","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0116","Rye","2022","2022","7021","Annual value","USD","155.3","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2022","2022","7021","Annual value","USD","1701.1","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0141","Soya beans","2022","2022","7021","Annual value","USD","554.5","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","01801","Sugar beet","2022","2022","7021","Annual value","USD","58.9","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2022","2022","7021","Annual value","USD","483.6","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","01620","Tea leaves","2022","2022","7021","Annual value","USD","60840.6","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","01234","Tomatoes","2022","2022","7021","Annual value","USD","1582.5","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","01191","Triticale","2022","2022","7021","Annual value","USD","181.3","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","01221","Watermelons","2022","2022","7021","Annual value","USD","369.2","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0111","Wheat","2022","2022","7021","Annual value","USD","187.1","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","01311","Avocados","2022","2022","7021","Annual value","USD","770.1","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","01701","Beans, dry","2022","2022","7021","Annual value","USD","1373","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","01212","Cabbages","2022","2022","7021","Annual value","USD","417.8","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2022","2022","7021","Annual value","USD","928.8","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2022","2022","7021","Annual value","USD","529.9","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","7021","Annual value","USD","1735.6","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","01313.02","Cooking bananas","2022","2022","7021","Annual value","USD","515","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","01233","Eggplants (aubergines)","2022","2022","7021","Annual value","USD","818","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2022","2022","7021","Annual value","USD","1881.5","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2022","2022","7021","Annual value","USD","961.4","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2022","2022","7021","Annual value","USD","1861.3","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","7021","Annual value","USD","1282.4","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","01323","Oranges","2022","2022","7021","Annual value","USD","1426.4","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","01241.90","Other beans, green","2022","2022","7021","Annual value","USD","1884.8","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","01317","Papayas","2022","2022","7021","Annual value","USD","1019.2","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","01705","Peas, dry","2022","2022","7021","Annual value","USD","3178.1","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","01318","Pineapples","2022","2022","7021","Annual value","USD","644.5","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","01510","Potatoes","2022","2022","7021","Annual value","USD","732.1","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","01235","Pumpkins, squash and gourds","2022","2022","7021","Annual value","USD","685","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","0113","Rice","2022","2022","7021","Annual value","USD","1016.5","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","0114","Sorghum","2022","2022","7021","Annual value","USD","1160.1","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","0141","Soya beans","2022","2022","7021","Annual value","USD","861.9","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","01802","Sugar cane","2022","2022","7021","Annual value","USD","881.2","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2022","2022","7021","Annual value","USD","482.5","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","01550","Taro","2022","2022","7021","Annual value","USD","1068.2","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","01234","Tomatoes","2022","2022","7021","Annual value","USD","1549.9","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","0111","Wheat","2022","2022","7021","Annual value","USD","1465.8","A","Official figure"
"PP","Producer Prices","646","Rwanda","5532","Producer Price (USD/tonne)","01540","Yams","2022","2022","7021","Annual value","USD","822.5","A","Official figure"
"PP","Producer Prices","662","Saint Lucia","5532","Producer Price (USD/tonne)","01311","Avocados","2022","2022","7021","Annual value","USD","2042.6","A","Official figure"
"PP","Producer Prices","662","Saint Lucia","5532","Producer Price (USD/tonne)","01312.01","Bananas cavendish","2022","2022","7021","Annual value","USD","926","A","Official figure"
"PP","Producer Prices","662","Saint Lucia","5532","Producer Price (USD/tonne)","01212","Cabbages","2022","2022","7021","Annual value","USD","1828.5","A","Official figure"
"PP","Producer Prices","662","Saint Lucia","5532","Producer Price (USD/tonne)","01229","Cantaloupes and other melons","2022","2022","7021","Annual value","USD","2163","A","Official figure"
"PP","Producer Prices","662","Saint Lucia","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2022","2022","7021","Annual value","USD","1965.6","A","Official figure"
"PP","Producer Prices","662","Saint Lucia","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2022","2022","7021","Annual value","USD","611.1","A","Official figure"
"PP","Producer Prices","662","Saint Lucia","5532","Producer Price (USD/tonne)","01655","Cinnamon and cinnamon-tree flowers, raw","2022","2022","7021","Annual value","USD","10160.4","A","Official figure"
"PP","Producer Prices","662","Saint Lucia","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2022","2022","7021","Annual value","USD","8148.1","A","Official figure"
"PP","Producer Prices","662","Saint Lucia","5532","Producer Price (USD/tonne)","01460","Coconuts, in shell","2022","2022","7021","Annual value","USD","1585.2","A","Official figure"
"PP","Producer Prices","662","Saint Lucia","5532","Producer Price (USD/tonne)","01610","Coffee, green","2022","2022","7021","Annual value","USD","5300","A","Official figure"
"PP","Producer Prices","662","Saint Lucia","5532","Producer Price (USD/tonne)","01313.02","Cooking bananas","2022","2022","7021","Annual value","USD","926","A","Official figure"
"PP","Producer Prices","662","Saint Lucia","5532","Producer Price (USD/tonne)","01232","Cucumbers and gherkins","2022","2022","7021","Annual value","USD","1577","A","Official figure"
"PP","Producer Prices","662","Saint Lucia","5532","Producer Price (USD/tonne)","01233","Eggplants (aubergines)","2022","2022","7021","Annual value","USD","1712.2","A","Official figure"
"PP","Producer Prices","662","Saint Lucia","5532","Producer Price (USD/tonne)","01657","Ginger, raw","2022","2022","7021","Annual value","USD","4551.9","A","Official figure"
"PP","Producer Prices","662","Saint Lucia","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2022","2022","7021","Annual value","USD","4724.1","A","Official figure"
"PP","Producer Prices","662","Saint Lucia","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2022","2022","7021","Annual value","USD","2415.9","A","Official figure"
"PP","Producer Prices","662","Saint Lucia","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2022","2022","7021","Annual value","USD","4267.8","A","Official figure"
"PP","Producer Prices","662","Saint Lucia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2022","2022","7021","Annual value","USD","2181.5","A","Official figure"
"PP","Producer Prices","662","Saint Lucia","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2022","2022","7021","Annual value","USD","1398.9","A","Official figure"
"PP","Producer Prices","662","Saint Lucia","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","9777.8","A","Official figure"
"PP","Producer Prices","662","Saint Lucia","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","366.7","A","Official figure"
